episode,speakers,utterances,emotions,cleaned_utterances,hindi_utterances,english_utterances
jugalkishore.wmv,monisha,chalo mana. mana ki hoongi wo tere 75% discount waala coupon jaisi pyaari lekin srif discount pe mat ja jugal. sale mein akhir hain kya ye to dekh! dhokha kha gaya to?,anger,chalo mana mana ki hoongi wo tere discount waala coupon jaisi pyaari lekin srif discount pe mat ja jugal sale mein akhir hain kya ye dekh dhokha kha gaya,चलो मन। मन कि हून्गि वो तेरे ७५% दिस्चोउन्त् वाल चोउपोन् जैसि प्यारि लेकिन् स्रिफ़् दिस्चोउन्त् पे मत् ज जुगल्। सले मेइन् अखिर् हैन् क्य ये तो देख्! धोख ख गय तो?,Come on mana. What I mean is that you will love a coupon with 75% discount but you will be gambling only on the discount. What's the last thing in the sale? Have you cheated?
jugalkishore.wmv,jugalkishore,aisa mat bol monisha!,fear,aisa mat bol monisha,ऐस मत् बोल् मोनिश!,monisha!
jugalkishore.wmv,monisha,us din mega mall pe plastic ki cheezon pe 50% ki sale chal rahi thi. deewano ki tarah bhaagti hui wahan gayi aur 2 balti aur 7 drum khareedkar le aayi. par pata hain kya hua? a mere saath….dekh dekh iss gamle ko. garam sanbhar daalte hi plastic pighal gaya. ab ye srif thandi cheezein rakhne ke kaam aata hain. dekha?,sadness,u din mega mall pe plastic ki cheezon pe ki sale chal rahi thi deewano ki tarah bhaagti hui wahan gayi aur balti aur drum khareedkar le aayi par pata hain kya hua mere dekh i gamle ko garam sanbhar daalte hi plastic pighal gaya ab ye srif thandi cheezein rakhne ke kaam aata hain dekha,उस् दिन् मेग मल्ल् पे प्लस्तिच् कि चीज़ोन् पे ५०% कि सले चल् रहि थि। दीवनो कि तरह् भाग्ति हुइ वहन् गयि और् २ बल्ति और् ७ द्रुम् खरीद्कर् ले आयि। पर् पत हैन् क्य हुअ? अ मेरे साथ्…।देख् देख् इस्स् गम्ले को। गरम् सन्भर् दाल्ते हि प्लस्तिच् पिघल् गय। अब् ये स्रिफ़् थन्दि चीज़ेइन् रख्ने के काम् आत हैन्। देख?,"That day there was a sale of 50% on plastic cheese in the mega mall. She ran like a girl, went there and bought 2 buckets and 7 drums. Have you found out what happened? A mere friend…look at this old man. When hot material is added, the plastic melts. Now this comes in handy for keeping cold cheese. see?"
jugalkishore.wmv,jugalkishore,"monisha, ek tumbler kharaab ko kya saare tumbler kharaab? kal kya tu nahi kaha ki wahan se tu jo balti khareeda tha wo bohot majboot aur paisa wasool nikli?",neutral,monisha ek tumbler kharaab ko kya saare tumbler kharaab kal kya tu nahi kaha ki wahan se tu jo balti khareeda tha wo bohot majboot aur paisa wasool nikli,"मोनिश, एक् तुम्ब्लेर् खराब् को क्य सारे तुम्ब्लेर् खराब्? कल् क्य तु नहि कह कि वहन् से तु जो बल्ति खरीद थ वो बोहोत् मज्बूत् और् पैस वसूल् निक्लि?","Monisha, what is one tumbler kharaab? Didn't you say yesterday that the bucket you bought was very strong and the money was worthless?"
jugalkishore.wmv,monisha,kaha tha!,sadness,kaha tha,कह थ!,where was that!
jugalkishore.wmv,jugalkishore,"fir? ho saakta ki naisha tumbler nahi, baalti ho!",sadness,fir ho saakta ki naisha tumbler nahi baalti ho,"फ़िर्? हो साक्त कि नैश तुम्ब्लेर् नहि, बाल्ति हो!","fir? The water that can be made is not tumbler, it is bucket!"
lease1.wmv,sonya,"mom, guru saaf saaf bata raha hain ki lease ke papers salamat hain, ehi kahi hain",surprise,mom guru saaf saaf bata raha hain ki lease ke paper salamat hain ehi kahi hain,"मोम्, गुरु साफ़् साफ़् बत रह हैन् कि लेअसे के पपेर्स् सलमत् हैन्, एहि कहि हैन्","Mom, Guru is clearly telling that the lease papers are safe, where are they?"
lease1.wmv,maya ,"sonya darling, please locate those papers. ek toh municipal corporation ne hume notice bheja hain, upar se building residance association ne bhi notice bhej diya. agar char din ke andar andar hum ne wo lease ke papers submit nehi kiye, toh hum per ekkish fraud ke cases daarj ho jayenge. ",fear,sonya darling please locate paper ek toh municipal corporation ne hume notice bheja hain upar se building residance association ne bhi notice bhej diya agar char din ke andar andar hum ne wo lease ke paper submit nehi kiye toh hum per ekkish fraud ke case daarj ho jayenge,"सोन्य दर्लिन्ग्, प्लेअसे लोचते थोसे पपेर्स्। एक् तोह् मुनिचिपल् चोर्पोरतिओन् ने हुमे नोतिचे भेज हैन्, उपर् से बुइल्दिन्ग् रेसिदन्चे अस्सोचिअतिओन् ने भि नोतिचे भेज् दिय। अगर् चर् दिन् के अन्दर् अन्दर् हुम् ने वो लेअसे के पपेर्स् सुब्मित् नेहि किये, तोह् हुम् पेर् एक्किश् फ़्रौद् के चसेस् दार्ज् हो जयेन्गे। ","sonya darling, please locate those papers. Some municipal corporation has sent us a notice, on top of that the building residence association has also sent us a notice. If within four days we have not submitted the lease papers, we will have to file fraud cases against each other."
lease1.wmv,rosheh,"bechere daad bankrupt ho jayenge, sahil bhai ki gari bik jayegi, bechare ko cycle pe jana parega clinic. ",fear,bechere daad bankrupt ho jayenge sahil bhai ki gari bik jayegi bechare ko cycle pe jana parega clinic,"बेचेरे दाद् बन्क्रुप्त् हो जयेन्गे, सहिल् भै कि गरि बिक् जयेगि, बेचरे को च्य्च्ले पे जन परेग च्लिनिच्। ","The poor guy will go bankrupt, the brother's house will be sold, the poor guy will have to go to the clinic on cycles."
lease1.wmv,maya ,are clinic bhi toh bik jayega,fear,clinic bhi toh bik jayega,अरे च्लिनिच् भि तोह् बिक् जयेग,if we are a clinic then it will also be sold
lease1.wmv,rosheh,"ha sahil bhai compounder ban jayega kisi doctor ke. aur mama, aap ko toh aachar, papad aur khakra bechna parega ghar ghar pe jake. khakra le lo ",fear,ha sahil bhai compounder ban jayega kisi doctor ke aur mama aap ko toh aachar papad aur khakra bechna parega ghar ghar pe jake khakra le lo,"ह सहिल् भै चोम्पोउन्देर् बन् जयेग किसि दोच्तोर् के। और् मम, आप् को तोह् आचर्, पपद् और् खक्र बेच्न परेग घर् घर् पे जके। खक्र ले लो ","Ha Sahil Bhai, he will become a compounder and go to some doctor. And Mama, you will start selling this food, papad and food from door to door. take the food"
lease1.wmv,maya ,"sweety shail ki compounder banne tak toh baat theek thi, lekin main aachar papad aur khakra le kar ghar ghar pe nehi jane wali hun, its just too middle class. oh come on sonya think of something. ",fear,sweety shail ki compounder banne tak toh baat theek thi lekin main aachar papad aur khakra le kar ghar ghar pe nehi jane wali hun middle class oh come sonya think something,"स्वीत्य् शैल् कि चोम्पोउन्देर् बन्ने तक् तोह् बात् थीक् थि, लेकिन् मैन् आचर् पपद् और् खक्र ले कर् घर् घर् पे नेहि जने वलि हुन्, इत्स् जुस्त् तू मिद्द्ले च्लस्स्। ओह् चोमे ओन् सोन्य थिन्क् ओफ़् सोमेथिन्ग्। ","All this was done till the sweety shell compounder was made, but the main aachar papad and food was not made in every household, its just too middle class. oh come on sonya think of something."
lease1.wmv,sonya,"oh mom please give me some time, let me think. ",neutral,oh mom please give time let think,"ओह् मोम् प्लेअसे गिवे मे सोमे तिमे, लेत् मे थिन्क्। ","oh mom please give me some time, let me think."
lease1.wmv,maya ,kuch sujha?,neutral,kuch sujha,कुच् सुझ?,how much is it?
lease1.wmv,sonya,ek rasta hain,joy,ek rasta hain,एक् रस्त हैन्,there is a way
lease1.wmv,maya ,keya,surprise,keya,केय,key
lease1.wmv,sonya,"sirf baa jante the lease ke papers kaha rakhe hain, right? ",neutral,sirf baa jante lease ke paper kaha rakhe hain right,"सिर्फ़् बा जन्ते थे लेअसे के पपेर्स् कह रखे हैन्, रिघ्त्? ","Only you know where the lease papers are kept, right?"
lease1.wmv,maya ,unfortunately,sadness,unfortunately,उन्फ़ोर्तुनतेल्य्,unfortunately
lease1.wmv,sonya,"toh agar hum baa se hi puche papers kaha hain, toh? ",neutral,toh agar hum baa se hi puche paper kaha hain toh,"तोह् अगर् हुम् बा से हि पुचे पपेर्स् कह हैन्, तोह्? ","so if we have already said that we have had many papers, so?"
lease1.wmv,rosheh,"oh my god, wo upar swarg main hain, uha kyun jayega? ",fear,oh god wo upar swarg main hain uha kyun jayega,"ओह् म्य् गोद्, वो उपर् स्वर्ग् मैन् हैन्, उह क्युन् जयेग? ","oh my god, you are in heaven, why will you go there?"
lease1.wmv,sonya,"oh silly boy, hum baa ke atma ko niche bulanyenge. ",joy,oh silly boy hum baa ke atma ko niche bulanyenge,"ओह् सिल्ल्य् बोय्, हुम् बा के अत्म को निचे बुलन्येन्गे। ","oh silly boy, let us find a niche for our soul."
