episode,speakers,utterances,emotions,cleaned_utterances,hindi_utterances,english_utterances
lease1.wmv,indu,"nehi nehi what i mean to say ki i knew baa, wo kisi maard ki body main comfortable feel nehi karti ",neutral,nehi nehi mean say ki knew baa wo kisi maard ki body main comfortable feel nehi karti,"नेहि नेहि व्हत् इ मेअन् तो सय् कि इ क्नेव् बा, वो किसि मार्द् कि बोद्य् मैन् चोम्फ़ोर्तब्ले फ़ील् नेहि कर्ति ","nehi nehi what I mean to say is that I knew baa, no man's body main feel comfortable nehi karti"
lease1.wmv,maya,yaa thats right. isi liye madhyam monisha banegi. ,neutral,yaa thats right isi liye madhyam monisha banegi,या थत्स् रिघ्त्। इसि लिये मध्यम् मोनिश बनेगि। ,yaaa thats right. That's why Madhyam Monisha will become.
lease1.wmv,monisha,main? nehi nehi main nehi,fear,main nehi nehi main nehi,मैन्? नेहि नेहि मैन् नेहि,main? nehi nehi main nehi
lease1.wmv,maya,monisha hum ish baakt jish situation main faase hain wo tumhare laparwayi ki bajay se hain. toh tumhara faarz banta hain ki..dont you agree? sahil what do you say?,contempt,monisha hum ish baakt jish situation main faase hain wo tumhare laparwayi ki bajay se hain toh tumhara faarz banta hain ki dont agree sahil say,मोनिश हुम् इश् बाक्त् जिश् सितुअतिओन् मैन् फ़ासे हैन् वो तुम्हरे लपर्वयि कि बजय् से हैन्। तोह् तुम्हर फ़ार्ज़् बन्त हैन् कि॥दोन्त् योउ अग्री? सहिल् व्हत् दो योउ सय्?,"Monisha, we are in this situation right now because of your care. that's why I made your mistake..don't you agree? sahil what do you say?"
lease1.wmv,monisha,sahil,fear,sahil,सहिल्,coast
lease1.wmv,sahil,absolutely i mean monisha tumhe iye karna hoga aur waise bhi mujhe nehi lagta iye successful hone wala hain toh why do not you give it a short try?,neutral,absolutely mean monisha tumhe iye karna hoga aur waise bhi mujhe nehi lagta iye successful hone wala hain toh give short try,अब्सोलुतेल्य् इ मेअन् मोनिश तुम्हे इये कर्न होग और् वैसे भि मुझे नेहि लग्त इये सुच्चेस्स्फ़ुल् होने वल हैन् तोह् व्ह्य् दो नोत् योउ गिवे इत् अ शोर्त् त्र्य्?,absolutely I mean Monisha you have to do it and anyway I don't think it will be successful so why don't you give it a short try?
lease1.wmv,krish,"he might not be wrong. what i mean to say ke iye experiment main pahle do baar kar chuka hun, and it failed.",neutral,might wrong mean say ke iye experiment main pahle baar kar chuka hun failed,"हे मिघ्त् नोत् बे व्रोन्ग्। व्हत् इ मेअन् तो सय् के इये एक्ष्पेरिमेन्त् मैन् पह्ले दो बार् कर् चुक हुन्, अन्द् इत् फ़ैलेद्।","he might not be wrong. What I mean to say is that I have already tried this experiment, and it failed."
lease1.wmv,indu,waah,joy,waah,वाह्,wow
lease1.wmv,krish,so lets see ki i mean this is a fresh attempt ,neutral,let see ki mean fresh attempt,सो लेत्स् सी कि इ मेअन् थिस् इस् अ फ़्रेश् अत्तेम्प्त् ,so let's see that i mean this is a fresh attempt
lease1.wmv,monisha,"lekin mammi ji, agar main mar gayi toh?",fear,lekin mammi ji agar main mar gayi toh,"लेकिन् मम्मि जि, अगर् मैन् मर् गयि तोह्?","But mom, what if I die?"
lease1.wmv,maya,aisa kuch hoga. agar kuch hua toh main dekh lungi use ,neutral,aisa kuch hoga agar kuch hua toh main dekh lungi use,ऐस कुच् होग। अगर् कुच् हुअ तोह् मैन् देख् लुन्गि उसे ,such a thing will happen. If something happened then I would like to use it as a lungi.
lease1.wmv,monisha,"are mammi ji, mujhe wo dhoobi se bara rupain lene hain, niche main sasariya ji ke paash mere steel ka dibba para hua hain, aur",fear,mammi ji mujhe wo dhoobi se bara rupain lene hain niche main sasariya ji ke paash mere steel ka dibba para hua hain aur,"अरे मम्मि जि, मुझे वो धूबि से बर रुपैन् लेने हैन्, निचे मैन् ससरिय जि के पाश् मेरे स्तील् क दिब्ब पर हुअ हैन्, और्","Hey mom, I have to take the same beauty from that dhoobi, I have a steel box in front of Sasaria ji in my niche, and"
lease1.wmv,sonya,quiet! krish are you ready?,neutral,quiet krish ready,क़ुइएत्! क्रिश् अरे योउ रेअद्य्?,quiet! Krish are you ready?
lease1.wmv,krish,haan haan ,joy,haan haan,हान् हान् ,haan ​​haan
lease1.wmv,sonya,start,neutral,start,स्तर्त्,start
lease1.wmv,krish,baa ka kamra kyun sa tha?,neutral,baa ka kamra kyun sa tha,बा क कम्र क्युन् स थ?,Why was your father's room like that?
lease2.wmv,monisha,"bakura, mere pair bakura. ",sadness,bakura mere pair bakura,"बकुर, मेरे पैर् बकुर। ","bakura, my pair bakura."
lease2.wmv,indu,baa,surprise,baa,बा,baaa
lease2.wmv,monisha,"mere pair bakura, main daard se mari ja rahi hun",sadness,mere pair bakura main daard se mari ja rahi hun,"मेरे पैर् बकुर, मैन् दार्द् से मरि ज रहि हुन्","my pair bakura, they are getting killed by the main thunder"
lease2.wmv,maya ,wow that is absolutely baa,surprise,wow absolutely baa,वोव् थत् इस् अब्सोलुतेल्य् बा,wow that's absolutely baa
lease2.wmv,sonya,"krish, iye kaise kiya tumne? please tell me how did you do it",surprise,krish iye kaise kiya tumne please tell,"क्रिश्, इये कैसे किय तुम्ने? प्लेअसे तेल्ल् मे होव् दिद् योउ दो इत्","Krish, what did he do to you? please tell me how did you do it"
lease2.wmv,krish,"sonya main bhi iye soch raha hun, it actually worked yaar",surprise,sonya main bhi iye soch raha hun actually worked yaar,"सोन्य मैन् भि इये सोच् रह हुन्, इत् अच्तुअल्ल्य् वोर्केद् यार्","sonya I was also thinking, it actually worked yaar"
lease2.wmv,monisha,main maar rahi hun bakura,fear,main maar rahi hun bakura,मैन् मार् रहि हुन् बकुर,I am still a bachelor
lease2.wmv,rosheh,pair se? lekin abhi abhi toh paida huye hain. ,surprise,pair se lekin abhi abhi toh paida huye hain,पैर् से? लेकिन् अभि अभि तोह् पैद हुये हैन्। ,pair se? But he has just been born.
lease2.wmv,monisha,"iye kyan bola? wo dordaya, rosheh. nikaal de isko, ghaar se bahar nikaal de. ",anger,iye kyan bola wo dordaya rosheh nikaal de isko ghaar se bahar nikaal de,"इये क्यन् बोल? वो दोर्दय, रोशेह्। निकाल् दे इस्को, घार् से बहर् निकाल् दे। ","what did he say? wo dordaya, rosheh. Take out ice, take out spring from the earth."
lease2.wmv,indu,ha ha ha ba ba ba ba. wo wo baataiye na app wo lease ke papers kaha raakhain hain. warna iye government waalo hum ko ghaar se nikaal denge. please,fear,ha ha ha ba ba ba ba wo wo baataiye na app wo lease ke paper kaha raakhain hain warna iye government waalo hum ko ghaar se nikaal denge please,ह ह ह ब ब ब ब। वो वो बातैये न अप्प् वो लेअसे के पपेर्स् कह राखैन् हैन्। वर्न इये गोवेर्न्मेन्त् वालो हुम् को घार् से निकाल् देन्गे। प्लेअसे,Ha ha ha ba ba ba ba. Where do you send your lease papers to us? The people of this government will throw us out of the soil. please
lease2.wmv,monisha,lease ke kagaj. ,neutral,lease ke kagaj,लेअसे के कगज्। ,lease papers.
lease2.wmv,indu,ha ha ha ,joy,ha ha ha,ह ह ह ,ha ha ha
lease2.wmv,monisha,lease ke kagaj toh wo wo wo hay bhagwan ,fear,lease ke kagaj toh wo wo wo hay bhagwan,लेअसे के कगज् तोह् वो वो वो हय् भग्वन् ,God for lease!
lease2.wmv,indu,its amazing,joy,amazing,इत्स् अमज़िन्ग्,its amazing
lease2.wmv,sonya,"fantastic, did i tell you dad? ",joy,fantastic tell dad,"फ़न्तस्तिच्, दिद् इ तेल्ल् योउ दद्? ","fantastic, did i tell you dad?"
lease2.wmv,maya,incredible absolutely incredible krish. accha wo hosh main kab ayengi? ,joy,incredible absolutely incredible krish accha wo hosh main kab ayengi,इन्च्रेदिब्ले अब्सोलुतेल्य् इन्च्रेदिब्ले क्रिश्। अच्च वो होश् मैन् कब् अयेन्गि? ,incredible absolutely incredible kris. When will I regain my senses?
