episode,speakers,utterances,emotions
cricket.wmv,monisha,"daddy ji please. aap mammi ji aur mere beech pe sahil ka sandwich kyun bana rahi hai? sahil, mujhe party mai nehi jana hai, tum mammi ji ko le jao. lekin haa, mere liye autograph jarur le ana okay? ",neutral
cricket.wmv,sahil,monisha,neutral
cricket.wmv,monisha,"ab jao, mammi ji pareshan ho rahi hongi. jaa kar une bata do ki trophy kaha chupayi hai. ",neutral
cricket.wmv,sahil,"mai nehi bata sakta ki trophy kaha chupake rakhi hai, kyunki actually mai kohi trophy kharidi nehi hai",fear
cricket.wmv,monisha,keya? ,surprise
cricket.wmv,indu,yani dono ghoro me se kahi bhi trophy nehi hai. ,anger
cricket.wmv,sahil,aur iye sab aap ki waja se ho rahe he narad muni ji ,anger
cricket.wmv,indu,"kyun kyun kyun, maine keya kiya? ",neutral
cricket.wmv,rosesh,"iye yoopie, sahil bhai guess mom aapke liye keya le kar ayi hai",joy
cricket.wmv,maya,"hahahaha mil gayi trophy, world's best mother. are nehi mili monisha ko abhi tak? ",contempt
cricket.wmv,rosesh,"momma is a genius. sare clues aise padke faatak se unone. aaplog aise keya dekh rahi hai, mujhe saram aa rahi hai ",joy
cricket.wmv,monisha,"mammi ji, sahil ne kohi trophy chupai hi nehi thi ",neutral
cricket.wmv,maya,oh,surprise
cricket.wmv,indu,kitne ne kharidi iye trophy mahamaya? ,contempt
cricket.wmv,maya,"hahahaha, maine keya kaha tha? indu jarur tumhara iye trick pakar lega. nikalo hazar rupay, nikalo come on ",fear
cricket.wmv,indu,"hahahah, kapti kumari ab aise mat batao ki tumhe pata hi nehi hai [phone rings]",contempt
cricket.wmv,sahil,"shh shh, vishal guha ji ka phone hai. hello, keya? haha, thank you that's wonderful news, aapne mere bahat bari problem solve kar di. ",joy
cricket.wmv,maya,sabko jana hai hahahaha,joy
cricket.wmv,sahil,"mom dad monisha rosesh, the party is cancelled. ",neutral
cricket.wmv,maya,oh,sadness
cricket.wmv,sahil,monisha tumne jo kuch bhi kiya that was very very sweet. ,neutral
cricket.wmv,monisha,waise tum bhi mere liye kuch kar sakti ho sahil. ,joy
cricket.wmv,sahil,batao ,neutral
cricket.wmv,monisha,"pata hai bachpan se mujhe ek iccha thi, ke mai visha guha ke saath one tappe cricket khelu. tum use request karo na please ",joy
cricket.wmv,sahil,okay,contempt
husbandsdonotcheat.avi,monisha ,kyun? iye shirt ,neutral
husbandsdonotcheat.avi,sahil,coat pe matching hai. okay fine ,neutral
husbandsdonotcheat.avi,monisha ,kyun? iye shirt ,anger
husbandsdonotcheat.avi,kiran,hello doctor sahil ,joy
husbandsdonotcheat.avi,sahil,hi doctor kiran,joy
husbandsdonotcheat.avi,kiran,are you free? chalo lunch karne chalte hain ,neutral
husbandsdonotcheat.avi,sahil,mai apna tiffin sath laya hu ,neutral
husbandsdonotcheat.avi,kiran ,"oh come on, tiffin toh mera bhi aa geya hai ",neutral
husbandsdonotcheat.avi,sahil,lekin keya hai ki aaj meri ekadashi hai ,neutral
husbandsdonotcheat.avi,kiran,"you mean falahar, share karte hai. ",joy
husbandsdonotcheat.avi,sahil,"aa, ok ok ",fear
husbandsdonotcheat.avi,kiran,la la la la la huum ,joy
husbandsdonotcheat.avi,sahil,bohot khush lag rahi ho,neutral
husbandsdonotcheat.avi,kiran,aaj mera divorce pakka ho geya ,joy
husbandsdonotcheat.avi,sahil,"oh, ghar ka khana ",fear
husbandsdonotcheat.avi,kiran,"mere dibba se bhi kuch khao na, ghar ka hai mere ",joy
husbandsdonotcheat.avi,sahil,mera aaj upabash hai ,neutral
husbandsdonotcheat.avi,kiran,"mera anchar toh lo, mirchi ka hai. aur aise bhi, upabash me iye anchar chalta hai. ",neutral
husbandsdonotcheat.avi,sahil,thank you,joy
husbandsdonotcheat.avi,kiran,"aur agar na chale, toh pura dosh mujh par dal dena. iye kehna ki kiran ne mujhe lalcha kar mera upabash turwa diya ",neutral
husbandsdonotcheat.avi,sahil,bahat theekha hai ,sadness
husbandsdonotcheat.avi,kiran,suru suru mai lagta hai. ek bar swad kag jayega to ,joy
husbandsdonotcheat.avi,sahil,ek kaam karna mujhe iske recipe tum email kar do ,fear
husbandsdonotcheat.avi,kiran,tum kaho to banakar bijwa du,neutral
husbandsdonotcheat.avi,sahil,hi doctor kiran ,joy
husbandsdonotcheat.avi,kiran,khana khane bahar chale?,neutral
husbandsdonotcheat.avi,sahil,ah well keya hai ki mai are apna tiffin laya hun ,joy
husbandsdonotcheat.avi,kiran,"oh come on tum toh jante ho ki aaj mera birthday hai, aur mai bohot akeli hu ",sadness
husbandsdonotcheat.avi,kiran,bijan's ke italian khane ke bohot tareef suni hai ,neutral
husbandsdonotcheat.avi,sahil,ha lekin uha ka khana bohot feeka rehta hai,neutral
husbandsdonotcheat.avi,kiran,"so what mera anchar hai na tej theekha tasty, bahar ka khaoge tab bhi aisa hi lagega ki ghar ka kha rahe ho, chale? ",joy
husbandsdonotcheat.avi,sahil,chalo,fear
husbandsdonotcheat.avi,indu,hi ,joy
husbandsdonotcheat.avi,maya,kiska hai iye? ,anger
husbandsdonotcheat.avi,indu,tumhe kaha mila? ,neutral
husbandsdonotcheat.avi,maya,"bathroom me, flush ke piche, chupaya geya tha",anger
husbandsdonotcheat.avi,indu,"nehi nehi, gir geya hoga. ",joy
husbandsdonotcheat.avi,maya,tumse,anger
husbandsdonotcheat.avi,indu,"nehi rosesh ka hoga, usse pucho. are bhai thori khir dena aur badhi maze ki bani hai. waise tumne iye kaise soch liya ki iye phone mera hai? ",neutral
husbandsdonotcheat.avi,maya,"ish phone me ek hi number hai, received calls me tin bar aur dialed numbers me sath bar",neutral
husbandsdonotcheat.avi,indu,iye rosesh bhi na,joy
husbandsdonotcheat.avi,maya,iye rosesh ka hi mobile hai,neutral
husbandsdonotcheat.avi,indu,ha wo le jana bhul geya ,joy
husbandsdonotcheat.avi,maya,aur wo number? jar maine wo number milaya toh samne se ek aurat hash ke boli bolo indu darling ,contempt
husbandsdonotcheat.avi,indu,fir keya hua? ,neutral
husbandsdonotcheat.avi,maya,"fir jab meri awaj suni usne toh usne phone rakh diya, aur tab se ab tak phone uthathi hi nehi ",anger
husbandsdonotcheat.avi,indu,"ha haha, main batata hu keya hua. keya hua mai bathroom mai giya, itne mai ring baji, maine socha rosesh ki girlfriend ka phone hoga mai uthaunga toh naraz ho jayega. itne mai ring band ho gayi, fir maine socha ki wake hi important phone hoga, aur agar mai nehi uthaunga th rosesh fir naraz hoga. what is this daddy, mera itna important phone tha aur apne uthaya nehi. isliye fir maine samne se chalke phone kiya",neutral
husbandsdonotcheat.avi,maya,aur kisne kiya tha phone rosesh ko? ,neutral
husbandsdonotcheat.avi,indu,"iye credit card wali, wo teleshopping wali ladki, waste of time. maie kahe diya ki i am not interested. ",contempt
husbandsdonotcheat.avi,maya,"ab mai samjhi, kisine tumhe kuch bechne ke liye tin bar phone kiya aur tumne mana karne ke liye samne se sath bar phone kiya",neutral
husbandsdonotcheat.avi,indu,"ha ha, taki bad me kohi misunderstanding na ho na? ek bar no, do bar no, sath bar ",neutral
husbandsdonotcheat.avi,maya,"oh by the way, usne indu darling kyun kaha? ",contempt
husbandsdonotcheat.avi,indu,saletalks. wo samjhi mujhe darling kahke fusla legi aur mai credit card khareed lunga. lekin mai bewokoof nehi hu ,neutral
husbandsdonotcheat.avi,maya,"indravadan, mai bhi bewokoof nehi hu",contempt
husbandsdonotcheat.avi,monisha ,"mammi ji, sare mard ek jaise hote hai. kisi mard pe barosha karna bewokoofi hi hai [crying]",sadness
husbandsdonotcheat.avi,indu,iye kehna keya chati hai? ,neutral
husbandsdonotcheat.avi,monisha ,sonya didi ki banhisyat bani sach nikli mammi ji. [crying],sadness
husbandsdonotcheat.avi,maya,you mean sahil sachmuch. ,sadness
husbandsdonotcheat.avi,indu,kaun hai? kaun hai wo villain? ,anger
husbandsdonotcheat.avi,monisha ,doctor kiran ke daddy,sadness
husbandsdonotcheat.avi,indu,"wo son of a gun, yani sahil ka chakkar doctor kiran ke daddy ke sath chal raha hai ",anger
husbandsdonotcheat.avi,monisha ,"nehi nehi, dortor kiran ke daddy doctor kiran ko shama kahke bulata hai na? ",sadness
husbandsdonotcheat.avi,maya,shama? you mean sahil shama ko pyar karta hai? ,sadness
husbandsdonotcheat.avi,sahil,"nehi ek minute ek minute, mai shama chata hu ",neutral
husbandsdonotcheat.avi,indu,"dekha, shama chata hai. chata ka matlab pyar karna hi hua na? ",joy
husbandsdonotcheat.avi,monisha ,sahil,sadness
husbandsdonotcheat.avi,sahil,"nehi nehi sweetheart tumhe pareshan karne ke liye mai shama chata hu. dekho wo jo bhi kuch hua na wo sab ek natak tha. wo michi ka anchar, wo sapna. ",neutral
husbandsdonotcheat.avi,monisha ,keya? ,surprise
husbandsdonotcheat.avi,indu,ha maya. wo mobile phone natak tha ,joy
husbandsdonotcheat.avi,maya,really,neutral
husbandsdonotcheat.avi,sahil,"mai ahi samjhana chata tha ke hum dono tota maina hai, aur ahi sach hai baby. ",neutral
husbandsdonotcheat.avi,monisha ,sahil,sadness
husbandsdonotcheat.avi,indu,hum dono ne milke tumhe sirf ek tiger banne ke jhalak dikha di,neutral
husbandsdonotcheat.avi,sahil,i only love you,sadness
husbandsdonotcheat.avi,indu,and i only love my television ,joy
husbandsdonotcheat.avi,maya,"indravadan, lets go",anger
husbandsdonotcheat.avi,sahil,accha sweethear mujhe bohot bukh lag rahi hai,neutral
husbandsdonotcheat.avi,monisha ,"accha tum baitho mai barasti hu, garam garam pakore bane hai ",joy
husbandsdonotcheat.avi,indu,"keya? pakore bane, mai bhi khayunga",joy
husbandsdonotcheat.avi,maya,"what rubbish, ghar pe wo minestrone soup aur haboos bana hua hai, wo kaun khayega? ",contempt
husbandsdonotcheat.avi,indu,ha wo kaun khayega?,neutral
husbandsdonotcheat.avi,maya,indu chalo,anger
husbandsdonotcheat.avi,monisha ,bye mammi ji,joy
husbandsdonotcheat.avi,maya ,bye darling ,joy
husbandsdonotcheat.avi,sahil,"very good, tumne pakore de diye daddy ko. ",joy
husbandsdonotcheat.avi,monisha ,ha,joy
husbandsdonotcheat.avi,sahil,accha by the way kish kish cheez se bane the? ,joy
husbandsdonotcheat.avi,monisha ,"alu ke, pyaz ke, gobi ke, methi ke, mirchi ke",neutral
husbandsdonotcheat.avi,sahil,mirchi ke bhi hai? ,neutral
husbandsdonotcheat.avi,indu,ha bolo maya ,neutral
husbandsdonotcheat.avi,maya,"hi, kaha ho tum?",joy
husbandsdonotcheat.avi,indu,mai kitchen me hun bhai,neutral
husbandsdonotcheat.avi,maya,kitchen me keya kar rahe ho? kahi chup chup se phone toh nehi kar rahe?,neutral
husbandsdonotcheat.avi,indu,maya phone par to mai tumse baat kar raha hu na? ,neutral
husbandsdonotcheat.avi,maya,haa to ,joy
husbandsdonotcheat.avi,indu,wo keya hai ki mera pet kharap hai toh main dawa dhund raha tha ,neutral
husbandsdonotcheat.avi,maya,"hahahaha aur khao monisha ke hat ke bane hue pakore, monisha and her middle class eating habits. andar aao, main dawa deti hu tumhe. ",joy
husbandsdonotcheat.avi,indu,sure sure sure. ,joy
husbandsdonotcheat.avi,maya,indravadan ,neutral
husbandsdonotcheat.avi,indu,haa yes,neutral
husbandsdonotcheat.avi,maya,kisse phone pe baat kar rahe the? ,fear
husbandsdonotcheat.avi,indu,mai? aaa wrong number tha ,neutral
husbandsdonotcheat.avi,maya,"ho hi nehi sakta, tum hash hash ke baat kar rahe the ",neutral
husbandsdonotcheat.avi,indu,ha toh kohi rule hai keya wrong number pe hash hash ke baat nehi kar sakte ,neutral
husbandsdonotcheat.avi,maya,wrong number pe kohi hash hashke kyun baat karega? ,neutral
husbandsdonotcheat.avi,indu,hazaro waja ho sakte hain,neutral
husbandsdonotcheat.avi,maya,"ek waja batao, oh come on, for example, let's hypothesize. baitho. iye wrong number hai, me baat kar raha hun. hello, mai mr. srinik jhaweri se baat kar sakti hun? ",neutral
husbandsdonotcheat.avi,indu,nehi aap unse nehi baat kar sakti.,neutral
husbandsdonotcheat.avi,maya,kyun? ,neutral
husbandsdonotcheat.avi,indu,kyunki abhi abhi unka dehant ho geya. ,neutral
husbandsdonotcheat.avi,maya,what!,surprise
husbandsdonotcheat.avi,indu,nehi nehi mai toh majak kar raha tha hahaha you got wrong number hahahaha dekho mai hasa na? ,neutral
husbandsdonotcheat.avi,maya,"indravadan tumhara cell phone iha hai, toh tum kis phone pe baat kar rahe the? ",neutral
husbandsdonotcheat.avi,indu,"hahaha, dekha bana diya na tumhe mai jara sal phone pe bat kar hi nehi raha tha, acting kar raha tha. milk ",fear
husbandsdonotcheat.avi,monisha,sahil sahil utho utho ,anger
husbandsdonotcheat.avi,sahil,"shone do na, kitna accha sapna dekh raha hu",anger
husbandsdonotcheat.avi,monisha,kaun hai sapne mai? ,neutral
husbandsdonotcheat.avi,sahil,ek ladki,joy
husbandsdonotcheat.avi,monisha,ladki? utho abhi uth utho. kaun thi wo ladki?,anger
husbandsdonotcheat.avi,sahil,shone do na good night,neutral
husbandsdonotcheat.avi,sonya,good night mom ,neutral
husbandsdonotcheat.avi,maya,phone karna. dushyant drive safely please,neutral
husbandsdonotcheat.avi,dushyant,"don't worry mom, hum apni station wagon me aya hai na",neutral
husbandsdonotcheat.avi,maya,good ,joy
husbandsdonotcheat.avi,dushyant,"usme breaks hote hai na, usme impact sensors lage hai. toh keya hota hai, matlab i will explain ",neutral
husbandsdonotcheat.avi,dushyant,"manlo ki iye hamari gari ja rahi hai, aur samne se ek gari aa geyi. come come ma. ",neutral
husbandsdonotcheat.avi,sonya,dushyant bad me explain karna ok,neutral
husbandsdonotcheat.avi,dushyant,ok,neutral
husbandsdonotcheat.avi,maya,thank you ,joy
husbandsdonotcheat.avi,sonya,mom,neutral
husbandsdonotcheat.avi,maya,ha,neutral
husbandsdonotcheat.avi,sonya,"you also be careful, dad par najar rakhna ",contempt
husbandsdonotcheat.avi,maya,hi monisha ,joy
husbandsdonotcheat.avi,monisha,hi mammi ji sonya didi anything wrong?,fear
husbandsdonotcheat.avi,maya,well kapre abhi tak ahi pare hue hai. ,contempt
husbandsdonotcheat.avi,monisha,sonya didi,neutral
husbandsdonotcheat.avi,sonya,bhabhi dekhiye ,neutral
husbandsdonotcheat.avi,maya,sonya iha se gujar rahi thi socha tumse milti chale,neutral
husbandsdonotcheat.avi,monisha,rat ko do baje gujar rahi thi? ,surprise
husbandsdonotcheat.avi,maya,"gujar toh wo iyara baje rahi thi, lekin hum ma beti baat karne me itna busy the ki pata hi nehi chala kab do baj gaye ",neutral
husbandsdonotcheat.avi,maya,monisha beta kaisi ho tum?,joy
husbandsdonotcheat.avi,monisha,baat keya hai mammi ji? ,neutral
husbandsdonotcheat.avi,maya,monisha sonya ke hudu cards bata rahe hai ki tumhari saadi khatre mai hai ,sadness
husbandsdonotcheat.avi,monisha,keya? ,surprise
husbandsdonotcheat.avi,sonya,haa sha ya ga se suru hoga ush aurat ka nam. sahil pe doore dalegi. use bash me kar legi. ,neutral
husbandsdonotcheat.avi,monisha,"iska matlab mera sahil tiger hai, tota nehi. ",joy
husbandsdonotcheat.avi,sonya,"aapka sahil bandar hai, bandar. har mard ke tarah. samhaliye bhabhi. bandar gula kabhi nehi bhulta. ",contempt
husbandsdonotcheat.avi,maya,"ohohohoho, pata nehi in bechari baccho ko kaise itne chote umar me sharab ki adat lag jati hai. its so sad. pallavi tumne champagne mangi thi na? okay. here you go. thousand rupees please. ",joy
husbandsdonotcheat.avi,maya,"sarita, what about you? tum keya piyogi? ",joy
husbandsdonotcheat.avi,sarita,bloody mary please,joy
husbandsdonotcheat.avi,maya,"right, bloody mary for memsaheb. girls, aaj kisi bhi surat mai hume pachash hazar rupay ekhatta karne hai, un sharab ke shikar baccho ke liye. fir chaye hume dash bottol champagne hi kyu na khali karne pare. ",neutral
husbandsdonotcheat.avi,sarita,"right, agar hum un baccho ki madat nehi karenge toh kaun karega?",neutral
husbandsdonotcheat.avi,maya,you are absolutely right. here is your bloody mary sarita. ,joy
husbandsdonotcheat.avi,sarita,thank you,joy
husbandsdonotcheat.avi,person1,fifteen hundred please ,neutral
husbandsdonotcheat.avi,sarita,tum keya le rahi ho maya?,joy
husbandsdonotcheat.avi,maya,"ah, bloody mary, same as you. ",joy
husbandsdonotcheat.avi,monisha,"mammi ji, ap saree pahenne ke sal me toh sarita auntie ki copy karti hai, lekin drink me bhi?",contempt
husbandsdonotcheat.avi,maya,monisha mai kisi bhi cheez me kisi ki copy nehi karti ,contempt
husbandsdonotcheat.avi,sarita,ice please,joy
husbandsdonotcheat.avi,maya,ice please,joy
husbandsdonotcheat.avi,sarita,"maya, har baat pe meri copy mat karna. warna tumhe bhi meri tara jasus bhegne paregi apne husband ke piche.",neutral
husbandsdonotcheat.avi,monisha,jasus? ,surprise
husbandsdonotcheat.avi,sarita,"mera dinesh uske secretary urvashi ke sath range haato pakra geya tha. maine kaha dinesh tum iye keya kar raha h urvashi ke saath? toh, usne kaha urvashi ko mental stress ho raha hai, toh mai usko yoga sikha raha hu.  ",contempt
husbandsdonotcheat.avi,maya,"come on sarita, shayad such much hi yoga sikha raha ho. ",neutral
husbandsdonotcheat.avi,sarita,bathtub me? ,contempt
husbandsdonotcheat.avi,maya,waise mera indravadan toh bilkul sidha hai. kisi gair aurat ke samne aankh uthakar bhi neh dhekta. ,joy
husbandsdonotcheat.avi,monisha,mera sahil bhi. ,joy
husbandsdonotcheat.avi,sarita,spondylitis ke mareez he dono? ya tote hai? ,contempt
husbandsdonotcheat.avi,monisha,tote? ,surprise
husbandsdonotcheat.avi,maya,"mard do kasam ke hote hai. ek, tiger. jo kabhi bhi kisi ek tigress ke saath wafadar nehi rah sakta. aur, dusra, tota, jo sari jindegi ek hi mayna ke saath wafadari nibhata hai.  ",neutral
husbandsdonotcheat.avi,sarita,"and i know your sahil, bohot hi sidha hai bechara. complete tota hai tota. ",neutral
husbandsdonotcheat.avi,sahil,ha doctor kiran ,neutral
husbandsdonotcheat.avi,kiran,cabin main? aaj sath me lunch kare? ,neutral
husbandsdonotcheat.avi,sahil,wo keya hai ki,neutral
husbandsdonotcheat.avi,kiran,mai garma garam biriyani le kar ayi hu. aur waise bhi aaj toh upabash bhi nehi hai ,neutral
husbandsdonotcheat.avi,sahil,"nehi aisi bat nehi hai. thik hai, sath me lunch karte hai. meri cabin me. see you in five minutes. bye",joy
husbandsdonotcheat.avi,kiran,okay ,neutral
husbandsdonotcheat.avi,sahil,"are, what a pleasant surprise! achanak ana hua? ",joy
husbandsdonotcheat.avi,monisha,tum tiffin bhul gaye the na? ,neutral
husbandsdonotcheat.avi,sahil,are toh phone kiya hota na? mai dattu ko bhej deta ,neutral
husbandsdonotcheat.avi,monisha,"mai hi chali ayi. waise bhi, keya fark hai mujhe aur dattu mai? shirt bohot sidhi sadhi hai ",contempt
husbandsdonotcheat.avi,sahil,"ji maine sarak pe se karidi hai, ordinary hai bilkul, dhaiso rupay ki hai, no show sha",neutral
husbandsdonotcheat.avi,monisha,label to nikal lo ,neutral
husbandsdonotcheat.avi,kiran,"hi sahil, oh hi monisha",joy
husbandsdonotcheat.avi,monisha,hi doctor kiran ,joy
husbandsdonotcheat.avi,kiran,what a pleasant surprise monisha tumhare hat ka khana it's just amazing ,joy
husbandsdonotcheat.avi,monisha,bohot pyar se banati hu na? ho sakta hai mera pyar bhi mil jata kyun sahil?,anger
husbandsdonotcheat.avi,kiran,toh keya aaj tak tumhare khane ke sath sath mai tumhara pyar bhi chura li thi? ,contempt
